|Company|Origin|ReviewDate|CocoaPercent|CompanyLocation|BeanType|BroadBeanOrigin|Rating
1214|Olive and Sinclair|Ghana prototype|2010|0.72|U.S.A.|Forastero|Ghana|3.0
1215|Olive and Sinclair|Dark 67|2009|0.67|U.S.A.| |Ghana, Domin. Rep|2.75
1216|Olive and Sinclair|Dark 75|2009|0.75|U.S.A.| |Ghana, Domin. Rep|3.0
1217|Olivia|Carribean-Raw|2011|0.76|Canada| |Carribean|2.0
1218|Olivia|Carribean|2011|0.76|Canada| |Carribean|2.75
1219|Olivia|Carribean|2011|0.85|Canada| |Carribean|2.75
1220|Olivia|Carribean-Raw|2011|0.85|Canada| |Carribean|3.0
1221|Omanhene|Ghana|2011|0.8|Ghana|Forastero|Ghana|2.75
1222|Omnom|Kakao Kamili, Kilombero Valley|2016|0.7|Iceland|Trinitario|Tanzania|3.75
1223|Omnom|Papua New Guinea|2014|0.7|Iceland| |Papua New Guinea|3.0
1224|Omnom|Madagascar|2014|0.66|Iceland|Trinitario|Madagascar|3.5
1225|organicfair|Maya Mountain|2013|0.74|Canada|Trinitario|Belize|2.75
1226|organicfair|La Red|2013|0.72|Canada| |Dominican Republic|2.75
1227|organicfair|Nicaraqua|2013|0.72|Canada|Trinitario|Nicaragua|2.75
1228|organicfair|Caribe|2013|0.72|Canada| |Dominican Republic|3.0
1229|organicfair|Mindo|2013|0.72|Canada|Trinitario|Ecuador|3.0
1230|Original Beans (Felchlin)|Papua Kerafat|2014|0.68|Switzerland| |Papua New Guinea|2.75
1231|Original Beans (Felchlin)|Grand Cru Blend No.1, 5 yr. Anniversary Ed|2014|0.8|Switzerland|Blend| |3.25
1232|Original Beans (Felchlin)|Alto Beni, Wild Harvest, Itenez R. 24hr c.|2011|0.66|Switzerland| |Bolivia|3.75
1233|Original Beans (Felchlin)|D.R. Congo, Cru Virunga|2009|0.7|Switzerland|Forastero|Congo|3.0
1234|Original Beans (Felchlin)|"Piura, Apotequil, ""Porcelana"" 72hr c."|2009|0.75|Switzerland|Criollo|Peru|3.0
1235|Original Beans (Felchlin)|Alto Beni, Wild Harvest, Itenez R., 60hr c.|2009|0.68|Switzerland| |Bolivia|3.25
1236|Original Hawaiin Chocolate Factory|Hawai'i, Kona Grand Cru E.|2009|0.6|U.S.A.|Criollo|Hawaii|3.0
1237|Original Hawaiin Chocolate Factory|Hawai'i, Kona Estate Grown|2006|0.6|U.S.A.| |Hawaii|3.0
1238|Orquidea|Peru|2012|0.65|Peru| |Peru|3.0
1239|Orquidea|Peru|2012|0.72|Peru| |Peru|3.0
1240|Pacari|Sierra Nevada, Tutu Iku|2016|0.7|Ecuador| |Colombia|4.0
1241|Pacari|Garaua|2014|0.7|Ecuador| |Ecuador|3.25
1242|Pacari|Cumbia|2014|0.7|Ecuador| |Ecuador|3.5
1243|Pacari|Montubia|2014|0.7|Ecuador| |Ecuador|3.75
1244|Pacari|Tangara|2014|0.7|Ecuador| |Ecuador|4.0
1245|Pacari|Ecuador, raw|2012|0.85|Ecuador| |Ecuador|2.75
1246|Pacari|Piura|2012|0.7|Ecuador| |Peru|4.0
1247|Pacari|Nube- prototype|2011|0.7|Ecuador| |Ecuador|3.5
1248|Pacari|Esmeraldas|2008|0.6|Ecuador|Forastero (Arriba)|Ecuador|2.5
1249|Pacari|Manabi|2008|0.65|Ecuador|Forastero (Arriba)|Ecuador|2.75
1250|Pacari|Los Rios|2008|0.72|Ecuador|Forastero (Arriba)|Ecuador|3.0
1251|Pacari|Raw|2008|1.0|Ecuador|Forastero (Arriba)|Ecuador|2.0
1252|Pacari|Raw|2008|0.7|Ecuador|Forastero (Arriba)|Ecuador|3.5
1253|Palette de Bine|Lachua|2016|0.7|Canada| |Guatemala|2.75
1254|Palette de Bine|Maya Mtn|2016|0.72|Canada|Trinitario|Belize|3.0
1255|Palette de Bine|Silvestre, La Paz, Beni|2015|0.7|Canada| |Bolivia|3.25
1256|Palette de Bine|San Juan Estate, Gran Couva|2015|0.7|Canada|Trinitario|Trinidad|3.25
1257|Palette de Bine|Kokoa Kamili|2015|0.72|Canada| |Tanzania|3.5
1258|Palette de Bine|Lam Dong|2015|0.72|Canada|Trinitario|Vietnam|3.75
1259|Palette de Bine|Alto Beni, Palos Blancos|2014|0.72|Canada| |Bolivia|2.75
1260|Palette de Bine|Sambirano|2014|0.78|Canada|Trinitario|Madagascar|3.75
1261|Palette de Bine|Camino Verde P., Balao, Guayas|2014|0.75|Canada| |Ecuador|2.75
1262|Palette de Bine|Duo- Gran Couva & Camino Verde|2014|0.75|Canada|Blend|Trinidad, Ecuador|3.5
1263|Palette de Bine|Gran Couva|2014|0.7|Canada|Trinitario|Trinidad|3.75
1264|Pangea|Matasawalevu|2016|0.76|Spain| |Fiji|3.0
1265|Park 75|South America|2014|0.65|U.S.A.| |South America|3.5
1266|Parliament|Kilombero Valley|2016|0.7|U.S.A.| |Tanzania|3.25
1267|Parliament|Lachua, Q'egchi families|2015|0.7|U.S.A.| |Guatemala|3.5
1268|Parliament|Alto Beni|2014|0.7|U.S.A.| |Bolivia|3.0
1269|Parliament|Oko Caribe|2014|0.7|U.S.A.| |Dominican Republic|3.5
1270|Pascha|Peru|2013|0.55|Peru| |Peru|2.5
1271|Pascha|Peru|2013|0.7|Peru| |Peru|2.75
1272|Patric|Signature Blend|2011|0.7|U.S.A.|Blend| |3.75
1273|Patric|Madagascar|2009|0.75|U.S.A.|Trinitario|Madagascar|4.0
1274|Patric|Madagascar|2009|0.67|U.S.A.|Trinitario|Madagascar|3.5
1275|Patric|Rio Caribe, Paria Penninsula|2009|0.7|U.S.A.|Trinitario|Venezuela|3.5
1276|Patric|Madagascar|2007|0.7|U.S.A.|Trinitario|Madagascar|4.0
1277|Patric|Piura, Choc. Garage Exclusive|2013|0.67|U.S.A.| |Peru|4.0
1278|Paul Young|Madagascar, w/ shell|2014|0.73|U.K.|Trinitario|Madagascar|2.25
1279|Paul Young|Madagascar, w/ shell|2014|0.64|U.K.|Trinitario|Madagascar|2.75
1280|Peppalo|Dominican Republic|2015|0.82|U.S.A.| |Dominican Republic|3.0
1281|Pierre Marcolini|Haut Penja, w/ nibs|2015|0.7|Belgium|Forastero|Cameroon|3.25
1282|Pierre Marcolini|Chuao|2010|0.75|Belgium|Criollo|Venezuela|3.0
1283|Pierre Marcolini|Trinite|2010|0.75|Belgium|Trinitario|Trinidad|3.25
1284|Pierre Marcolini|Baracoa, Cuba|2010|0.78|Belgium|Criollo, Forastero|Cuba|3.75
1285|Pierre Marcolini|Peru, Las Pampas P.|2010|0.85|Belgium|Criollo|Peru|3.0
1286|Pierre Marcolini|Bahia Brazil, Fazenda Sao Pedro|2009|0.72|Belgium|Forastero|Brazil|3.0
1287|Pierre Marcolini|Porcelana, Tabasco, Finca La Joya|2009|0.72|Belgium|Criollo|Mexico|3.0
1288|Pierre Marcolini|Cabosse|2007|0.7|Belgium|Blend|Venezuela, Java|4.0
1289|Pierre Marcolini|Los Rios, Puerto Romero, Equateur|2007|0.72|Belgium|Forastero (Nacional)|Ecuador|3.75
1290|Pierre Marcolini|Sambirano, Ambanja, Madagascar|2007|0.72|Belgium|Trinitario|Madagascar|4.0
1291|Pierre Marcolini|Fleur de Cacao|2007|0.85|Belgium|Blend|Venezuela/ Ghana|3.5
1292|Pierre Marcolini|Porcelana, Tabasco, Limited Ed.|2006|0.72|Belgium|Criollo|Mexico|4.0
1293|Pierre Marcolini|Kendem Lembu, Java|2006|0.72|Belgium|Criollo|Indonesia|3.0
1294|Pierre Marcolini|Ocumare, Puerto Cabello, Venezuela|2006|0.72|Belgium|Criollo|Venezuela|4.0
1295|Pinellas|Wampusirpi Region|2016|0.8|U.S.A.| |Honduras|2.5
1296|Pitch Dark|Tenor|2015|0.62|U.S.A.| |Nicaragua|2.5
1297|Pitch Dark|Johe|2015|0.8|U.S.A.| |Nicaragua|2.75
1298|Pitch Dark|Chuno|2015|0.8|U.S.A.|Criollo, Trinitario|Nicaragua|2.75
1299|Pitch Dark|Nicalizo|2015|0.8|U.S.A.|Trinitario|Nicaragua|2.75
1300|Pitch Dark|Rugoso|2015|0.8|U.S.A.| |Nicaragua|3.25
1301|Pitch Dark|Akesson Estate|2014|0.73|U.S.A.|Trinitario|Madagascar|3.25
1302|Pitch Dark|Namau Village|2014|0.73|U.S.A.|Trinitario|Fiji|2.5
1303|Pitch Dark|"Camino Verde P., Balao, Guayas, ""Fruity"""|2014|0.73|U.S.A.| |Ecuador|3.25
1304|Pitch Dark|"Camino Verde P., Balao, Guayas, ""Floral"""|2014|0.73|U.S.A.| |Ecuador|3.5
1305|Pomm (aka Dead Dog)|La Red, 2011|2012|0.76|U.S.A.| |Dominican Republic|2.5
1306|Pomm (aka Dead Dog)|Peru|2012|0.82|U.S.A.|Criollo|Peru|2.75
1307|Potomac|Oko Caribe, Duarte Province, 2016 H.|2016|0.7|U.S.A.| |Dominican Republic|3.75
1308|Potomac|Cuyagua, 2013|2014|0.7|U.S.A.| |Venezuela|3.75
1309|Potomac|Upala w/ nibs|2011|0.7|U.S.A.|Matina|Costa Rica|3.5
1310|Potomac|Upala, Batch 18|2011|0.7|U.S.A.|Matina|Costa Rica|3.0
1311|Potomac|San Martin, Amazonian Highlands|2011|0.7|U.S.A.| |Peru|2.75
1312|Potomac|Bahia|2011|0.7|U.S.A.| |Brazil|3.5
1313|Potomac|Upala, Batch 12|2010|0.82|U.S.A.|Matina|Costa Rica|3.75
1314|Pralus|Peru|2015|0.75|France| |Peru|3.25
1315|Pralus|Porcelana, S. of Lake Maracaibo|2011|0.75|France|Criollo (Porcelana)|Venezuela|3.25
1316|Pralus|Chuao|2010|0.75|France|Trinitario|Venezuela|3.5
1317|Pralus|Cuyagua|2009|0.75|France| |Venezuela|2.0
1318|Pralus|Papouasie|2008|0.75|France|Trinitario|Papua New Guinea|3.0
1319|Pralus|Sambirano Valley, Le 100%|2008|1.0|France|Criollo|Madagascar|3.0
1320|Pralus|Dominican Republic-Organic|2008|0.75|France| |Dominican Republic|2.0
1321|Pralus|Monte Alegre, Diego Badero|2008|0.75|France| |Brazil|3.5
1322|Pralus|Claudio Corallo w/ nibs|2007|0.75|France|Forastero|Sao Tome|4.0
1323|Pralus|Monte Alegre (Itacare), Brazil|2006|0.75|France|Forastero|Brazil|3.0
1324|Pralus|Tanzania|2006|0.75|France|Criollo|Tanzania|3.5
1325|Pralus|Sao Tome & Principe|2006|0.75|France|Forastero|Sao Tome & Principe|3.5
1326|Pralus|Trinidad|2006|0.75|France|Trinitario|Trinidad|3.5
1327|Pralus|Madagascar, Nosy Be Isle.|2006|0.75|France|Criollo|Madagascar|3.75
1328|Pralus|Java, Indonesie|2006|0.75|France|Criollo|Indonesia|3.5
1329|Pralus|Barlovento, Venezuela|2006|0.75|France|Trinitario|Venezuela|3.5
1330|Pralus|Jamaique|2006|0.75|France|Trinitario|Jamaica|4.0
1331|Pralus|Equateur|2006|0.75|France|Trinitario|Ecuador|3.0
1332|Pralus|Vanuatu|2006|0.75|France|Trinitario|Vanuatu|3.0
1333|Pralus|Ghana|2006|0.75|France|Forastero|Ghana|3.25
1334|Pralus|Colombie|2006|0.75|France|Trinitario|Colombia|3.5
1335|Pralus|Fortissima|2006|0.8|France|Criollo, Trinitario|Ecuador|4.0
1336|Pralus|Cuba|2006|0.75|France|Trinitario|Cuba|3.0
1337|Pralus|Caracas, Venezuela and Ghana|2006|0.75|France|Trinitario, Forastero|Venezuela, Ghana|3.0
1338|Pralus|Djakarta, Java and Ghana|2006|0.75|France|Criollo, Forastero|Indonesia, Ghana|3.5
1339|Pump Street Bakery|Chocoan Rainforest, Teroro Escondido, ESM|2016|0.77|U.K.| |Ecuador|3.5
1340|Pump Street Bakery|Crayfish Bay Estate, 2014|2015|0.7|U.K.|Trinitario|Grenada|3.5
1341|Pump Street Bakery|Akesson's, batch 4411|2015|0.74|U.K.|Criollo|Madagascar|3.5
1342|Pump Street Bakery|Honduras|2015|0.8|U.K.| |Honduras|2.75
1343|Pump Street Bakery|Patanemo Vil., Carabobo State, Tisano family|2014|0.75|U.K.|Trinitario|Venezuela|2.75
1344|Pump Street Bakery|Guantupi River|2014|0.75|U.K.|Forastero (Nacional)|Ecuador|3.0
1345|Pump Street Bakery|Akessons Estate, Sambirano, Ambanja|2014|0.72|U.K.|Trinitario|Madagascar|3.25
1346|Pump Street Bakery|Guantupi River|2014|0.85|U.K.|Forastero (Nacional)|Ecuador|2.75
1347|Pura Delizia|Venezuela|2012|0.73|Italy| |Venezuela|2.75
1348|Q Chocolate|Brazil|2013|0.75|Brazil| |Brazil|3.25
1349|Q Chocolate|Brazil|2013|0.85|Brazil| |Brazil|3.5
1350|Q Chocolate|Brazil|2013|0.55|Brazil| |Brazil|2.75
1351|Q Chocolate|Brazil|2013|0.8|Brazil| |Brazil|3.25
1352|Q Chocolate|Brazil|2012|0.6|Brazil| |Brazil|3.0
1353|Q Chocolate|Brazil|2012|0.65|Brazil| |Brazil|3.25
1354|Quetzalli (Wolter)|Mexico, Lot 28022016|2016|0.7|Mexico|Criollo|Mexico|2.75
1355|Quetzalli (Wolter)|Uranga, Lot 22032016|2016|0.74|Mexico|Trinitario|Mexico|3.0
1356|Raaka|Amazon Basin Blend|2016|0.7|U.S.A.| |Peru(SMartin,Pangoa,nacional)|3.0
1357|Raaka|Virunga|2015|0.75|U.S.A.|Forastero|Congo|2.75
1358|Raaka|Madagascar|2012|0.75|U.S.A.|Trinitario|Madagascar|3.25
1359|Raaka|La Red|2011|0.85|U.S.A.| |Dominican Republic|3.5
1360|Rain Republic|Suchitepequez E.|2010|0.7|Guatemala| |Guatemala|2.75
1361|Rancho San Jacinto|Ecuador|2010|0.75|Ecuador|Forastero(Arriba, CCN)|Ecuador|3.0
1362|Ranger|San Martin, Batch 2|2015|0.7|U.S.A.| |Peru|2.5
1363|Ranger|Chulucanas, Batch 1|2015|0.8|U.S.A.| |Peru|3.25
1364|Ranger|Tumbes, Batch 2|2015|0.73|U.S.A.|Criollo|Peru|3.5
1365|Raoul Boulanger|Piura|2016|0.75|France|Criollo|Peru|3.25
1366|Raw Cocoa|Raw|2012|0.7|Poland|Criollo| |2.5
1367|Republica del Cacao (aka Confecta)|Esmeraldas|2010|0.75|Ecuador| |Ecuador|3.25
1368|Republica del Cacao (aka Confecta)|Los Rios, Vinces|2009|0.75|Ecuador|Forastero (Arriba)|Ecuador|2.5
1369|Republica del Cacao (aka Confecta)|Manabi|2007|0.75|Ecuador|Forastero (Arriba)|Ecuador|3.0
1370|Republica del Cacao (aka Confecta)|El Oro|2007|0.67|Ecuador|Forastero (Arriba)|Ecuador|3.5
1371|Republica del Cacao (aka Confecta)|Los Rios|2007|0.75|Ecuador|Forastero (Arriba)|Ecuador|3.75
1372|Ritual|Camino Verde P., Balao, 2015 harvest, batch8|2016|0.75|U.S.A.| |Ecuador|3.75
1373|Ritual|Camino Verde P., Balao, Guayas, 2014|2015|0.85|U.S.A.| |Ecuador|3.5
1374|Ritual|Mid Mountain, 2014|2015|0.7|U.S.A.|Blend| |3.5
1375|Ritual|Toledo District, Maya|2013|0.75|U.S.A.|Trinitario|Belize|3.75
1376|Ritual|Maranon, Cajamarca|2013|0.75|U.S.A.|Forastero (Nacional)|Peru|3.0
1377|Ritual|Sambirano|2012|0.75|U.S.A.|Trinitario|Madagascar|4.0
1378|Ritual|Camino Verde P., 2012, Balao, Guayas|2012|0.75|U.S.A.|Nacional (Arriba)|Ecuador|3.25
1379|Ritual|Gran Couva|2012|0.75|U.S.A.|Trinitario|Trinidad|3.5
1380|Ritual|Costa Rica|2011|0.75|U.S.A.| |Costa Rica|3.5
1381|Roasting Masters|La Dorado, light roast|2016|0.7|South Korea| |Costa Rica|3.25
1382|Roasting Masters|Tapanti, light roast|2016|0.7|South Korea| |Costa Rica|3.25
1383|Roasting Masters|Maleku|2016|0.7|South Korea| |Costa Rica|3.25
1384|Robert (aka Chocolaterie Robert)|Madagascar|2013|0.75|Madagascar|Trinitario|Madagascar|3.25
1385|Robert (aka Chocolaterie Robert)|Madagascar w/ nibs|2013|0.68|Madagascar|Trinitario|Madagascar|3.25
1386|Rococo (Grenada Chocolate Co.)|Gru Grococo, St. Andrews|2012|0.66|U.K.|Trinitario|Grenada|3.5
1387|Rogue|La Masica, Batch 1, FHIA Research Center|2016|0.75|U.S.A.| |Honduras|3.75
1388|Rogue|Caranero, Choc. Garage Exclusive|2015|0.7|U.S.A.| |Venezuela|3.75
1389|Rogue|Tranquilidad, Batch 1|2015|0.75|U.S.A.| |Bolivia|3.25
1390|Rogue|Porcelana|2014|0.8|U.S.A.|Criollo|Venezuela|3.75
1391|Rogue|Akessons Estate, Sambirano, 2013|2013|0.7|U.S.A.|Trinitario|Madagascar|3.5
1392|Rogue|Hispaniola, 2013|2013|0.7|U.S.A.| |Dominican Republic|3.5
1393|Rogue|Silvestre, Batch 7, 2013|2013|0.75|U.S.A.| |Bolivia|4.0
1394|Rogue|Bachelor's Hall E., St. Thomas Parish|2013|0.75|U.S.A.|Trinitario|Jamaica|3.75
1395|Rogue|Camino Verde P., Balao, Guayas|2012|0.75|U.S.A.|Nacional (Arriba)|Ecuador|3.75
1396|Rogue|Silvestre, Batch 1, 2011|2011|0.75|U.S.A.|Criollo|Bolivia|3.0
1397|Rogue|Piura|2010|0.75|U.S.A.| |Peru|3.75
1398|Rogue|Rio Caribe|2009|0.7|U.S.A.|Trinitario|Venezuela|3.5
1399|Rogue|Hispaniola, 2008|2008|0.7|U.S.A.| |Dominican Republic|2.75
1400|Rogue|Jamaica|2008|0.7|U.S.A.|Trinitario|Jamaica|2.75
1401|Rogue|Sambirano, 2008|2008|0.7|U.S.A.|Trinitario|Madagascar|2.75
1402|Rogue|Trinidad|2008|0.7|U.S.A.|Trinitario|Trinidad|3.0
1403|Rozsavolgyi|Sur del Lago|2012|0.84|Hungary| |Venezuela|2.5
1404|Rozsavolgyi|Rio Caribe Superior, Paria Penninsula|2012|0.76|Hungary|Trinitario|Venezuela|2.25
1405|Rozsavolgyi|Sambirano, Akesson Estate|2012|0.72|Hungary|Trinitario|Madagascar|2.5
1406|Rozsavolgyi|Carenero Superior|2011|0.73|Hungary|Criollo|Venezuela|3.5
1407|Rozsavolgyi|Porcelana|2011|0.71|Hungary| |Venezuela|2.5
1408|Rozsavolgyi|Aragua, Trincheras|2011|0.7|Hungary| |Venezuela|3.5
1409|Rozsavolgyi|Principe|2011|0.77|Hungary|Forastero|Principe|2.75
1410|S.A.I.D.|Malgascio|2010|0.64|Italy|Trinitario|Madagascar|3.5
1411|S.A.I.D.|100 percent|2010|1.0|Italy| | |1.5
1412|S.A.I.D.|Samana|2010|0.7|Italy| |Dominican Republic|3.0
1413|S.A.I.D.|Arawak|2010|0.72|Italy| |Carribean|3.5
1414|S.A.I.D.|Latino|2010|0.72|Italy| | |3.5
1415|Sacred|Midnight|2012|0.83|U.S.A.| |Central and S. America|2.75
1416|Sacred|Twilight|2012|0.69|U.S.A.| |Central and S. America|3.25
1417|Salgado|Bahia Superior|2008|0.7|Argentina|Forastero|Brazil|3.5
1418|Salgado|Esmeraldas|2008|0.7|Argentina|Forastero (Nacional)|Ecuador|3.5
1419|Salgado|Carenero Superior|2008|0.7|Argentina|Trinitario|Venezuela|3.5
1420|Salgado|Rio Arriba|2008|0.7|Argentina|Forastero (Arriba) ASSS|Ecuador|3.5
1421|Santander (Compania Nacional)|Colombian 2008|2009|0.75|Colombia|Forastero (Nacional)|Colombia|2.75
1422|Santander (Compania Nacional)|Colombian w/ nibs|2009|0.7|Colombia|Forastero (Nacional)|Colombia|3.0
1423|Santander (Compania Nacional)|Colombian Semi Dark|2006|0.53|Colombia|Forastero (Nacional)|Colombia|2.0
1424|Santander (Compania Nacional)|Colombian|2006|0.65|Colombia|Forastero (Nacional)|Colombia|3.0
1425|Santander (Compania Nacional)|Colombian Dark|2006|0.7|Colombia|Forastero (Nacional)|Colombia|4.0
1426|Santome|Sao Tome|2011|0.7|France|Forastero|Sao Tome|2.75
1427|Scharffen Berger|San Juan de Cheni|2012|0.78|U.S.A.| |Peru|4.0
1428|Scharffen Berger|Markham Valley|2011|0.68|U.S.A.| |Papua New Guinea|3.75
1429|Scharffen Berger|Camahogne|2010|0.68|U.S.A.|Trinitario|Grenada|3.5
1430|Scharffen Berger|Amina|2010|0.65|U.S.A.|Trinitario, Criollo|Madagascar|3.75
1431|Scharffen Berger|Tome Acu|2009|0.68|U.S.A.| |Brazil|3.75
1432|Scharffen Berger|Asante|2009|0.65|U.S.A.|Forastero|Ghana|4.0
1433|Scharffen Berger|Ben Tre|2009|0.72|U.S.A.|Trinitario|Vietnam|3.75
1434|Scharffen Berger|Finisterra|2008|0.72|U.S.A.|Blend|Ven., Trinidad, Mad.|3.0
1435|Scharffen Berger|Las Islas|2007|0.72|U.S.A.|Blend|Carribean(DR/Jam/Tri)|3.0
1436|Scharffen Berger|Nibby|2007|0.62|U.S.A.| | |3.0
1437|Scharffen Berger|Cuyagua|2007|0.75|U.S.A.| |Venezuela|3.75
1438|Scharffen Berger|Antilles (Trin/Gren/DR/Ven)|2007|0.75|U.S.A.|Blend|Carribean|3.0
1439|Scharffen Berger|Extra Dark|2006|0.82|U.S.A.| | |2.0
1440|Scharffen Berger|Bittersweet|2006|0.7|U.S.A.|Blend| |3.5
1441|Scharffen Berger|Kumasi Sambirano|2006|0.68|U.S.A.|Blend|Ghana & Madagascar|2.0
1442|Scharffen Berger|Jamaica a l'ancienne|2006|0.7|U.S.A.|Trinitario|Jamaica|2.0
1443|Scharffen Berger|Semisweet|2006|0.62|U.S.A.|Blend| |3.0
1444|Seaforth|Dominican Republic|2015|0.7|U.K.| |Dominican Republic|2.75
1445|Seaforth|Grenada|2015|0.7|U.K.| |Grenada|2.75
1446|Shark Mountain|Jamaica|2015|0.72|U.S.A.|Trinitario|Jamaica|3.25
1447|Shark Mountain|Papua New Guinea|2015|0.73|U.S.A.|Forastero|Papua New Guinea|3.5
1448|Shark Mountain|Cuyagua|2015|0.77|U.S.A.|Criollo|Venezuela|2.75
1449|Shark Mountain|ROIG|2015|0.74|U.S.A.|Criollo, Trinitario|Dominican Republic|3.5
1450|Shark Mountain|Ecuador|2014|0.75|U.S.A.|Trinitario|Ecuador|3.0
1451|Shark Mountain|Belize, 2013|2014|0.72|U.S.A.|Criollo, Trinitario|Belize|3.25
1452|Shark's|Hilo|2011|0.73|U.S.A.| |Hawaii|2.0
1453|Shark's|Hilo, w/ added cocoa butter|2011|0.73|U.S.A.| |Hawaii|2.5
1454|Shattel|Tingo Maria|2016|0.7|Peru| |Peru|3.25
1455|Shattell|Porcelana|2011|0.75|Peru|Criollo|Peru|3.5
1456|Sibu|Oro|2015|0.82|Costa Rica| |Costa Rica|3.25
1457|Sibu|Oscuro|2015|0.7|Costa Rica| |Costa Rica|3.5
1458|Sibu Sura|Peru|2012|0.7|U.S.A.| |Peru|2.5
1459|Silvio Bessone|Maya Belize|2011|0.67|Italy|Criollo|Belize|3.0
1460|Silvio Bessone|Trintade, Sao Tome|2011|0.65|Italy|Forastero|Sao Tome|3.25
1461|Silvio Bessone|Bahia, Scavina|2011|0.6|Italy|Trinitario|Brazil|3.25
1462|Silvio Bessone|Porcelana, Colombia, Amazonas|2011|0.68|Italy|Criollo, Trinitario|Colombia|3.0
1463|Sirene|Wild Bolivia|2016|0.73|Canada| |Bolivia|3.5
1464|Sirene|Kokoa Kamili Coop|2016|0.73|Canada| |Tanzania|3.5
1465|Sirene|Esmeraldas, Salazar Farm|2016|0.73|Canada| |Ecuador|3.75
1466|Sirene|Somia Plantation, 2012|2015|1.0|Canada|Trinitario|Madagascar|3.0
1467|Sirene|Camino Verde P., Balao, Guayas, 2012|2015|1.0|Canada| |Ecuador|3.0
1468|Sirene|Lachua w/ cane sugar|2015|0.73|Canada| |Guatemala|3.0
1469|Sirene|Lachua w/ maple sugar, batch 5|2015|0.73|Canada| |Guatemala|3.25
1470|Sirene|Pisa|2015|0.73|Canada| |Haiti|3.25
1471|Sirene|Somia Plantation, 2012|2014|0.67|Canada|Trinitario|Madagascar|3.75
1472|Sirene|Somia Plantation, 2012|2014|0.73|Canada|Trinitario|Madagascar|3.75
1473|Sirene|Camino Verde P., Balao, Guayas|2014|0.73|Canada| |Ecuador|3.75
1474|Sjolinds|Ghana|2015|0.7|U.S.A.|Forastero|Ghana|2.75
1475|Sjolinds|Nicaragua|2015|0.72|U.S.A.| |Nicaragua|3.0
1476|Smooth Chocolator, The|Oko Caribe, DOR005|2017|0.7|Australia| |Dominican Republic|3.5
1477|Smooth Chocolator, The|Guasare, La Sierra de Perija, batch gua001|2016|0.7|Australia|Criollo|Venezuela|3.75
1478|Smooth Chocolator, The|Porcelana, Sorotaima,Machiques,batch pcl001|2016|0.7|Australia|Criollo|Ecuador|4.0
1479|Smooth Chocolator, The|Maya Mtn, Moho R., Toledo D.|2016|0.7|Australia| |Belize|3.75
1480|Smooth Chocolator, The|Tien Giang|2016|0.7|Australia|Trinitario|Vietnam|3.0
1481|Smooth Chocolator, The|Australia|2016|0.67|Australia| |Australia|3.75
1482|Smooth Chocolator, The|Chimelb, Lanquin, Alta Verapaz, b-GUA001|2016|0.7|Australia| |Guatemala|3.25
1483|Smooth Chocolator, The|Akesson's Estate|2015|0.65|Australia|Trinitario|Madagascar|3.25
1484|Smooth Chocolator, The|Akesson's Estate|2015|0.7|Australia|Trinitario|Madagascar|3.5
1485|Smooth Chocolator, The|Kokoa Kamili|2015|0.67|Australia| |Tanzania|3.75
1486|Smooth Chocolator, The|San Juan Estate|2015|0.7|Australia|Trinitario|Trinidad|3.75
1487|Smooth Chocolator, The|Camino Verde|2015|0.72|Australia| |Ecuador|4.0
1488|Smooth Chocolator, The|Bolivia|2015|0.72|Australia| |Bolivia|2.75
1489|Smooth Chocolator, The|Papua New Guinea, triple roast, batch 1|2015|0.65|Australia| |Papua New Guinea|3.5
1490|Smooth Chocolator, The|Maranon, batch 2|2015|0.67|Australia|Forastero (Nacional)|Peru|3.0
1491|Smooth Chocolator, The|Chuao, batch 3|2015|0.7|Australia|Trinitario|Venezuela|3.75
1492|Snake & Butterfly|Ghana|2011|0.67|U.S.A.|Forastero|Ghana|1.5
1493|Snake & Butterfly|Madagascar|2010|0.68|U.S.A.|Trinitario|Madagascar|3.0
1494|Snake & Butterfly|Ecuador|2010|0.68|U.S.A.| |Ecuador|3.25
1495|Sol Cacao|Ecuador, Batch 1|2016|0.7|U.S.A.| |Ecuador|3.5
1496|Sol Cacao|Madagascar|2015|0.72|U.S.A.|Trinitario|Madagascar|3.0
1497|Solkiki|Maranon, Fortunato No. 4|2016|0.68|U.K.|Forastero (Nacional)|Peru|2.75
1498|Solkiki|Castillo, Hispaniola, unroasted|2016|0.85|U.K.| |Dominican Republic|2.75
1499|Solomons Gold|Solomon Island|2016|0.7|New Zealand| |Solomon Islands|3.25
1500|Solomons Gold|Solomon Island w/ nibs|2016|0.75|New Zealand| |Solomon Islands|3.25
1501|Solstice|Bundibugyo|2014|0.7|U.S.A.|Forastero, Trinitario|Uganda|3.0
1502|Solstice|Sambirano|2013|0.7|U.S.A.|Trinitario|Madagascar|3.0
1503|Solstice|Amazonas|2013|0.7|U.S.A.| |Venezuela|3.0
1504|Solstice|Bolivia|2013|0.7|U.S.A.| |Bolivia|3.25
1505|Solstice|San Martin|2013|0.7|U.S.A.| |Peru|3.25
1506|Solstice|Wasatch|2013|0.7|U.S.A.|Blend| |3.5
1507|Soma|Oko Caribe, Duarte P., Collab w Chocosol|2016|0.62|Canada| |Dominican Republic|3.5
1508|Soma|Sambirano Valley, Black Science, B-60307.0|2016|0.7|Canada|Trinitario|Madagascar|3.5
